t_s,hp_cur,hp_max,hp_frac
689.5500,18889,20005,0.944214
689.5667,18891,20005,0.944314
689.5833,18893,20005,0.944414
689.6000,18895,20005,0.944514
689.6167,20005,20005,1.000000
689.6333,20005,20005,1.000000
689.6500,19989,20005,0.999200
689.6667,19992,20005,0.999350
689.6833,19994,20005,0.999450
689.7000,20005,20005,1.000000
689.7167,19358,20005,0.967658
689.7333,19360,20005,0.967758
689.7500,19346,20005,0.967058
689.7667,19348,20005,0.967158
689.7833,20005,20005,1.000000
689.8000,20005,20005,1.000000
689.8167,20005,20005,1.000000
689.8333,20005,20005,1.000000
689.8500,19989,20005,0.999200
689.8667,20005,20005,1.000000
689.8833,20005,20005,1.000000
689.9000,20005,20005,1.000000
689.9167,20005,20005,1.000000
689.9333,20005,20005,1.000000
689.9500,20005,20005,1.000000
689.9667,19666,20005,0.983054
689.9833,19668,20005,0.983154
690.0000,19670,20005,0.983254
690.0167,19672,20005,0.983354
690.0333,19674,20005,0.983454
690.0500,19676,20005,0.983554
690.0667,19663,20005,0.982904
690.0833,19665,20005,0.983004
690.1000,19667,20005,0.983104
690.1167,19669,20005,0.983204
690.1333,,,
690.1500,19673,20005,0.983404
690.1667,19660,20005,0.982754
690.1833,19662,20005,0.982854
690.2000,19664,20005,0.982954
690.2167,19666,20005,0.983054
690.2333,19668,20005,0.983154
690.2500,19670,20005,0.983254
690.2667,19657,20005,0.982604
690.2833,19659,20005,0.982704
690.3000,19661,20005,0.982804
690.3167,19663,20005,0.982904
690.3333,19665,20005,0.983004
690.3500,19667,20005,0.983104
690.3667,19669,20005,0.983204
690.3833,19656,20005,0.982554
690.4000,19658,20005,0.982654
690.4167,19660,20005,0.982754
690.4333,,,
690.4500,19664,20005,0.982954
690.4667,19666,20005,0.983054
690.4833,19652,20005,0.982354
690.5000,19654,20005,0.982454
690.5167,19657,20005,0.982604
690.5333,19659,20005,0.982704
690.5500,19661,20005,0.982804
690.5667,19663,20005,0.982904
690.5833,19649,20005,0.982204
690.6000,19651,20005,0.982304
690.6167,19653,20005,0.982404
690.6333,19656,20005,0.982554
690.6500,19658,20005,0.982654
690.6667,19660,20005,0.982754
690.6833,19646,20005,0.982054
690.7000,19648,20005,0.982154
690.7167,19650,20005,0.982254
690.7333,19652,20005,0.982354
690.7500,19654,20005,0.982454
690.7667,19657,20005,0.982604
690.7833,19659,20005,0.982704
690.8000,19645,20005,0.982004
690.8167,19647,20005,0.982104
690.8333,19649,20005,0.982204
690.8500,19651,20005,0.982304
690.8667,19653,20005,0.982404
690.8833,20005,20005,1.000000
690.9000,19989,20005,0.999200
690.9167,19992,20005,0.999350
690.9333,19994,20005,0.999450
690.9500,19996,20005,0.999550
690.9667,19998,20005,0.999650
690.9833,19972,20005,0.998350
691.0000,19958,20005,0.997651
691.0167,19637,20005,0.981605
691.0333,19639,20005,0.981705
691.0500,19641,20005,0.981805
691.0667,19643,20005,0.981905
691.0833,19617,20005,0.980605
691.1000,19604,20005,0.979955
691.1167,19606,20005,0.980055
691.1333,19608,20005,0.980155
691.1500,19610,20005,0.980255
691.1667,19612,20005,0.980355
691.1833,19586,20005,0.979055
691.2000,19588,20005,0.979155
691.2167,19575,20005,0.978505
691.2333,19577,20005,0.978605
691.2500,19579,20005,0.978705
691.2667,19581,20005,0.978805
691.2833,19555,20005,0.977506
691.3000,19558,20005,0.977656
691.3167,19544,20005,0.976956
691.3333,19546,20005,0.977056
691.3500,19548,20005,0.977156
691.3667,19550,20005,0.977256
691.3833,20005,20005,1.000000
691.4000,19977,20005,0.998600
691.4167,19964,20005,0.997951
691.4333,19966,20005,0.998050
691.4500,19968,20005,0.998150
691.4667,20005,20005,1.000000
691.4833,20005,20005,1.000000
691.5000,19977,20005,0.998600
691.5167,19964,20005,0.997951
691.5333,19966,20005,0.998050
691.5500,20005,20005,1.000000
691.5667,20005,20005,1.000000
691.5833,20005,20005,1.000000
691.6000,20005,20005,1.000000
691.6167,20005,20005,1.000000
691.6333,20005,20005,1.000000
691.6500,20005,20005,1.000000
691.6667,20005,20005,1.000000
691.6833,20005,20005,1.000000
691.7000,20005,20005,1.000000
691.7167,20005,20005,1.000000
691.7333,20005,20005,1.000000
691.7500,20005,20005,1.000000
691.7667,20005,20005,1.000000
691.7833,20005,20005,1.000000
691.8000,20005,20005,1.000000
691.8167,20005,20005,1.000000
691.8333,20005,20005,1.000000
691.8500,20005,20005,1.000000
691.8667,20005,20005,1.000000
691.8833,20005,20005,1.000000
691.9000,20005,20005,1.000000
691.9167,20005,20005,1.000000
691.9333,20005,20005,1.000000
691.9500,20005,20005,1.000000
691.9667,20005,20005,1.000000
691.9833,20005,20005,1.000000
692.0000,20005,20005,1.000000
692.0167,20005,20005,1.000000
692.0333,20005,20005,1.000000
692.0500,19711,20005,0.985304
692.0667,19714,20005,0.985454
692.0833,19716,20005,0.985554
692.1000,19718,20005,0.985654
692.1167,19720,20005,0.985754
692.1333,20005,20005,1.000000
692.1500,20005,20005,1.000000
692.1667,20005,20005,1.000000
692.1833,20005,20005,1.000000
692.2000,20005,20005,1.000000
692.2167,20005,20005,1.000000
692.2333,20005,20005,1.000000
692.2500,20005,20005,1.000000
692.2667,20005,20005,1.000000
692.2833,20005,20005,1.000000
692.3000,20005,20005,1.000000
692.3167,20005,20005,1.000000
692.3333,20005,20005,1.000000
692.3500,20005,20005,1.000000
692.3667,20005,20005,1.000000
692.3833,20005,20005,1.000000
692.4000,20005,20005,1.000000
692.4167,20005,20005,1.000000
692.4333,20005,20005,1.000000
692.4500,20005,20005,1.000000
692.4667,20005,20005,1.000000
692.4833,20005,20005,1.000000
692.5000,20005,20005,1.000000
692.5167,20005,20005,1.000000
692.5333,20005,20005,1.000000
692.5500,20005,20005,1.000000
692.5667,20005,20005,1.000000
692.5833,20005,20005,1.000000
692.6000,20005,20005,1.000000
692.6167,20005,20005,1.000000
692.6333,20005,20005,1.000000
692.6500,20005,20005,1.000000
692.6667,20005,20005,1.000000
692.6833,20005,20005,1.000000
692.7000,20005,20005,1.000000
692.7167,20005,20005,1.000000
692.7333,20005,20005,1.000000
692.7500,20005,20005,1.000000
692.7667,20005,20005,1.000000
692.7833,20005,20005,1.000000
692.8000,20005,20005,1.000000
692.8167,20005,20005,1.000000
692.8333,20005,20005,1.000000
692.8500,20005,20005,1.000000
692.8667,20005,20005,1.000000
692.8833,20005,20005,1.000000
692.9000,20005,20005,1.000000
692.9167,20005,20005,1.000000
692.9333,20005,20005,1.000000
692.9500,20005,20005,1.000000
692.9667,19506,20005,0.975056
692.9833,19508,20005,0.975156
693.0000,19510,20005,0.975256
693.0167,19513,20005,0.975406
693.0333,19515,20005,0.975506
693.0500,19517,20005,0.975606
693.0667,19519,20005,0.975706
693.0833,19521,20005,0.975806
693.1000,19229,20005,0.961210
693.1167,19231,20005,0.961310
693.1333,19233,20005,0.961410
693.1500,19236,20005,0.961560
693.1667,19238,20005,0.961660
693.1833,19240,20005,0.961760
693.2000,,,
693.2167,19244,20005,0.961960
693.2333,19246,20005,0.962059
693.2500,19248,20005,0.962159
693.2667,19250,20005,0.962259
693.2833,19252,20005,0.962359
693.3000,19254,20005,0.962459
693.3167,19256,20005,0.962559
693.3333,19258,20005,0.962659
693.3500,19260,20005,0.962759
693.3667,19262,20005,0.962859
693.3833,19264,20005,0.962959
693.4000,19267,20005,0.963109
693.4167,19269,20005,0.963209
693.4333,19271,20005,0.963309
693.4500,19273,20005,0.963409
693.4667,19275,20005,0.963509
693.4833,19277,20005,0.963609
693.5000,19279,20005,0.963709
693.5167,19281,20005,0.963809
693.5333,19283,20005,0.963909
693.5500,19285,20005,0.964009
693.5667,19287,20005,0.964109
693.5833,19289,20005,0.964209
693.6000,19291,20005,0.964309
693.6167,19293,20005,0.964409
693.6333,19296,20005,0.964559
693.6500,19298,20005,0.964659
693.6667,19300,20005,0.964759
693.6833,19302,20005,0.964859
693.7000,19304,20005,0.964959
693.7167,19306,20005,0.965059
693.7333,19308,20005,0.965159
693.7500,19310,20005,0.965259
693.7667,19312,20005,0.965359
693.7833,19314,20005,0.965459
693.8000,19316,20005,0.965559
693.8167,19318,20005,0.965659
693.8333,19321,20005,0.965809
693.8500,19323,20005,0.965909
693.8667,19325,20005,0.966008
693.8833,19327,20005,0.966108
693.9000,19329,20005,0.966208
693.9167,19331,20005,0.966308
693.9333,19333,20005,0.966408
693.9500,19335,20005,0.966508
693.9667,19337,20005,0.966608
693.9833,19339,20005,0.966708
694.0000,19341,20005,0.966808
694.0167,18852,20005,0.942364
694.0333,18855,20005,0.942514
694.0500,18857,20005,0.942614
694.0667,18859,20005,0.942714
694.0833,,,
694.1000,18863,20005,0.942914
694.1167,18865,20005,0.943014
694.1333,18867,20005,0.943114
694.1500,18456,20005,0.922569
694.1667,18458,20005,0.922669
694.1833,17196,20005,0.859585
694.2000,16288,20005,0.814196
694.2167,16290,20005,0.814296
694.2333,16292,20005,0.814396
694.2500,16294,20005,0.814496
694.2667,16296,20005,0.814596
694.2833,16299,20005,0.814746
694.3000,16301,20005,0.814846
694.3167,16303,20005,0.814946
694.3333,16305,20005,0.815046
694.3500,16307,20005,0.815146
694.3667,16309,20005,0.815246
694.3833,16311,20005,0.815346
694.4000,16313,20005,0.815446
694.4167,16315,20005,0.815546
694.4333,16317,20005,0.815646
694.4500,16319,20005,0.815746
694.4667,16321,20005,0.815846
694.4833,16323,20005,0.815946
694.5000,16325,20005,0.816046
694.5167,16328,20005,0.816196
694.5333,16330,20005,0.816296
694.5500,16332,20005,0.816396
694.5667,16334,20005,0.816496
694.5833,16336,20005,0.816596
694.6000,16338,20005,0.816696
694.6167,16340,20005,0.816796
694.6333,,,
694.6500,16344,20005,0.816996
694.6667,16346,20005,0.817096
694.6833,16348,20005,0.817196
694.7000,16350,20005,0.817296
694.7167,17167,20005,0.858135
694.7333,17169,20005,0.858235
694.7500,17171,20005,0.858335
694.7667,17173,20005,0.858435
694.7833,17175,20005,0.858535
694.8000,18272,20005,0.913372
694.8167,18274,20005,0.913472
694.8333,18276,20005,0.913572
694.8500,18278,20005,0.913672
694.8667,18280,20005,0.913772
694.8833,,,
694.9000,19211,20005,0.960310
694.9167,19214,20005,0.960460
694.9333,19216,20005,0.960560
694.9500,19218,20005,0.960660
694.9667,19220,20005,0.960760
694.9833,19222,20005,0.960860
695.0000,20005,20005,1.000000
695.0167,20005,20005,1.000000
695.0333,20005,20005,1.000000
695.0500,20005,20005,1.000000
695.0667,19506,20005,0.975056
695.0833,19508,20005,0.975156
695.1000,20005,20005,1.000000
695.1167,20005,20005,1.000000
695.1333,20005,20005,1.000000
695.1500,20005,20005,1.000000
695.1667,20005,20005,1.000000
695.1833,20005,20005,1.000000
695.2000,19711,20005,0.985304
695.2167,19713,20005,0.985404
695.2333,19716,20005,0.985554
695.2500,19718,20005,0.985654
695.2667,19720,20005,0.985754
695.2833,19722,20005,0.985854
695.3000,20005,20005,1.000000
695.3167,20005,20005,1.000000
695.3333,20005,20005,1.000000
695.3500,20005,20005,1.000000
695.3667,20005,20005,1.000000
695.3833,20005,20005,1.000000
695.4000,20005,20005,1.000000
695.4167,18106,20005,0.905074
695.4333,18108,20005,0.905174
695.4500,18110,20005,0.905274
695.4667,18112,20005,0.905374
695.4833,18115,20005,0.905524
695.5000,17718,20005,0.885679
695.5167,17720,20005,0.885779
695.5333,17722,20005,0.885879
695.5500,17724,20005,0.885979
695.5667,17726,20005,0.886078
695.5833,17728,20005,0.886178
695.6000,17730,20005,0.886278
695.6167,17732,20005,0.886378
695.6333,17734,20005,0.886478
695.6500,17736,20005,0.886578
695.6667,17738,20005,0.886678
695.6833,17740,20005,0.886778
695.7000,,,
695.7167,17744,20005,0.886978
695.7333,17747,20005,0.887128
695.7500,17749,20005,0.887228
695.7667,17751,20005,0.887328
695.7833,17753,20005,0.887428
695.8000,17755,20005,0.887528
695.8167,17757,20005,0.887628
695.8333,17759,20005,0.887728
695.8500,17761,20005,0.887828
695.8667,17763,20005,0.887928
695.8833,17765,20005,0.888028
695.9000,17767,20005,0.888128
695.9167,17769,20005,0.888228
695.9333,17771,20005,0.888328
695.9500,17773,20005,0.888428
695.9667,17775,20005,0.888528
695.9833,17778,20005,0.888678
696.0000,17780,20005,0.888778
696.0167,17782,20005,0.888878
696.0333,17784,20005,0.888978
696.0500,17786,20005,0.889078
696.0667,17788,20005,0.889178
696.0833,17790,20005,0.889278
696.1000,17792,20005,0.889378
696.1167,17614,20005,0.880480
696.1333,17616,20005,0.880580
696.1500,17618,20005,0.880680
696.1667,17620,20005,0.880780
696.1833,17622,20005,0.880880
696.2000,17624,20005,0.880980
696.2167,17626,20005,0.881080
696.2333,,,
696.2500,,,
696.2667,,,
696.2833,,,
696.3000,,,
696.3167,,,
696.3333,,,
696.3500,,,
696.3667,,,
696.3833,,,
696.4000,,,
696.4167,,,
696.4333,,,
696.4500,,,
696.4667,,,
696.4833,,,
696.5000,13787,20005,0.689178
696.5167,13789,20005,0.689278
696.5333,13791,20005,0.689378
696.5500,13793,20005,0.689478
696.5667,13795,20005,0.689578
696.5833,13798,20005,0.689728
696.6000,12895,20005,0.644589
696.6167,12086,20005,0.604149
696.6333,12088,20005,0.604249
696.6500,12090,20005,0.604349
696.6667,12092,20005,0.604449
696.6833,11283,20005,0.564009
696.7000,11285,20005,0.564109
696.7167,11287,20005,0.564209
696.7333,11290,20005,0.564359
696.7500,11292,20005,0.564459
696.7667,11294,20005,0.564559
696.7833,11296,20005,0.564659
696.8000,11298,20005,0.564759
696.8167,11300,20005,0.564859
696.8333,12462,20005,0.622944
696.8500,12464,20005,0.623044
696.8667,12466,20005,0.623144
696.8833,12468,20005,0.623244
696.9000,12470,20005,0.623344
696.9167,12472,20005,0.623444
696.9333,14050,20005,0.702324
696.9500,14052,20005,0.702424
696.9667,14054,20005,0.702524
696.9833,14056,20005,0.702624
697.0000,14058,20005,0.702724
697.0167,15187,20005,0.759160
697.0333,15189,20005,0.759260
697.0500,15191,20005,0.759360
697.0667,15193,20005,0.759460
697.0833,15195,20005,0.759560
697.1000,15197,20005,0.759660
697.1167,16396,20005,0.819595
697.1333,16398,20005,0.819695
697.1500,16401,20005,0.819845
697.1667,16403,20005,0.819945
697.1833,16405,20005,0.820045
697.2000,18565,20005,0.928018
697.2167,18567,20005,0.928118
697.2333,18570,20005,0.928268
697.2500,18572,20005,0.928368
697.2667,,,
697.2833,20005,20005,1.000000
697.3000,20005,20005,1.000000
697.3167,20005,20005,1.000000
697.3333,20005,20005,1.000000
697.3500,20005,20005,1.000000
697.3667,20005,20005,1.000000
697.3833,20005,20005,1.000000
697.4000,20005,20005,1.000000
697.4167,20005,20005,1.000000
697.4333,20005,20005,1.000000
697.4500,20005,20005,1.000000
697.4667,20005,20005,1.000000
697.4833,20005,20005,1.000000
697.5000,20005,20005,1.000000
697.5167,20005,20005,1.000000
697.5333,20005,20005,1.000000
697.5500,20005,20005,1.000000
697.5667,20005,20005,1.000000
697.5833,20005,20005,1.000000
697.6000,20005,20005,1.000000
697.6167,20005,20005,1.000000
697.6333,20005,20005,1.000000
697.6500,20005,20005,1.000000
697.6667,20005,20005,1.000000
697.6833,20005,20005,1.000000
697.7000,20005,20005,1.000000
697.7167,20005,20005,1.000000
697.7333,20005,20005,1.000000
697.7500,20005,20005,1.000000
697.7667,20005,20005,1.000000
697.7833,20005,20005,1.000000
697.8000,20005,20005,1.000000
697.8167,20005,20005,1.000000
697.8333,20005,20005,1.000000
697.8500,20005,20005,1.000000
697.8667,20005,20005,1.000000
697.8833,20005,20005,1.000000
697.9000,20005,20005,1.000000
697.9167,20005,20005,1.000000
697.9333,20005,20005,1.000000
697.9500,20005,20005,1.000000
697.9667,20005,20005,1.000000
697.9833,20005,20005,1.000000
698.0000,20005,20005,1.000000
698.0167,20005,20005,1.000000
698.0333,20005,20005,1.000000
698.0500,20005,20005,1.000000
698.0667,20005,20005,1.000000
698.0833,20005,20005,1.000000
698.1000,20005,20005,1.000000
698.1167,20005,20005,1.000000
698.1333,20005,20005,1.000000
698.1500,20005,20005,1.000000
698.1667,20005,20005,1.000000
698.1833,20005,20005,1.000000
698.2000,20005,20005,1.000000
698.2167,20005,20005,1.000000
698.2333,20005,20005,1.000000
698.2500,20005,20005,1.000000
698.2667,20005,20005,1.000000
698.2833,20005,20005,1.000000
698.3000,20005,20005,1.000000
698.3167,20005,20005,1.000000
698.3333,20005,20005,1.000000
698.3500,20005,20005,1.000000
698.3667,20005,20005,1.000000
698.3833,20005,20005,1.000000
698.4000,20005,20005,1.000000
698.4167,20005,20005,1.000000
698.4333,20005,20005,1.000000
698.4500,20005,20005,1.000000
698.4667,20005,20005,1.000000
698.4833,20005,20005,1.000000
698.5000,20005,20005,1.000000
698.5167,20005,20005,1.000000
698.5333,20005,20005,1.000000
698.5500,20005,20005,1.000000
698.5667,20005,20005,1.000000
698.5833,20005,20005,1.000000
698.6000,20005,20005,1.000000
698.6167,20005,20005,1.000000
698.6333,20005,20005,1.000000
698.6500,20005,20005,1.000000
698.6667,20005,20005,1.000000
698.6833,20005,20005,1.000000
698.7000,20005,20005,1.000000
698.7167,20005,20005,1.000000
698.7333,20005,20005,1.000000
698.7500,20005,20005,1.000000
698.7667,20005,20005,1.000000
698.7833,20005,20005,1.000000
698.8000,20005,20005,1.000000
698.8167,20005,20005,1.000000
698.8333,20005,20005,1.000000
698.8500,20005,20005,1.000000
698.8667,20005,20005,1.000000
698.8833,20005,20005,1.000000
698.9000,20005,20005,1.000000
698.9167,20005,20005,1.000000
698.9333,20005,20005,1.000000
698.9500,20005,20005,1.000000
698.9667,20005,20005,1.000000
698.9833,20005,20005,1.000000
699.0000,20005,20005,1.000000
699.0167,20005,20005,1.000000
699.0333,20005,20005,1.000000
699.0500,20005,20005,1.000000
699.0667,20005,20005,1.000000
699.0833,20005,20005,1.000000
699.1000,20005,20005,1.000000
699.1167,20005,20005,1.000000
699.1333,20005,20005,1.000000
699.1500,20005,20005,1.000000
699.1667,20005,20005,1.000000
699.1833,20005,20005,1.000000
699.2000,20005,20005,1.000000
699.2167,20005,20005,1.000000
699.2333,20005,20005,1.000000
699.2500,20005,20005,1.000000
699.2667,20005,20005,1.000000
699.2833,20005,20005,1.000000
699.3000,20005,20005,1.000000
699.3167,20005,20005,1.000000
699.3333,20005,20005,1.000000
699.3500,20005,20005,1.000000
699.3667,20005,20005,1.000000
699.3833,20005,20005,1.000000
699.4000,20005,20005,1.000000
699.4167,20005,20005,1.000000
699.4333,20005,20005,1.000000
699.4500,20005,20005,1.000000
699.4667,20005,20005,1.000000
699.4833,20005,20005,1.000000
699.5000,20005,20005,1.000000
