track_id,wave,R_gpx,join_rule,t_entry,t_exit,residence_s,body_time_s,n_frames,n_internal_gaps,censor_left,censor_right,censor_reason,r_at_entry,r_at_exit,r_min,track_t_start,track_t_end,track_duration_s,n_obs_track
W160-T1050,160,285.7,B_bridged_0.2s,856.1667,856.1667,0.0,0.0167,1,0,1,1,track_birth|track_end,259.4,259.4,259.4,856.1667,856.1667,0.0,1
W160-T1051,160,285.7,B_bridged_0.2s,856.2333,856.2333,0.0,0.0167,1,0,1,1,track_birth|track_end,259.38,259.38,259.38,856.2333,856.2333,0.0,1
W160-T1052,160,285.7,B_bridged_0.2s,856.45,856.45,0.0,0.0167,1,0,1,1,track_birth|track_end,149.51,149.51,149.51,856.45,856.45,0.0,1
W160-T1057,160,285.7,B_bridged_0.2s,857.1333,857.1333,0.0,0.0167,1,0,1,1,track_birth|track_end,170.54,170.54,170.54,857.1333,857.1333,0.0,1
W160-T1058,160,285.7,B_bridged_0.2s,857.1667,857.1667,0.0,0.0167,1,0,1,1,track_birth|track_end,220.71,220.71,220.71,857.1667,857.1667,0.0,1
W160-T1059,160,285.7,B_bridged_0.2s,857.2,857.2,0.0,0.0167,1,0,1,1,track_birth|track_end,76.45,76.45,76.45,857.2,857.2,0.0,1
W160-T1060,160,285.7,B_bridged_0.2s,857.2167,857.2167,0.0,0.0167,1,0,1,1,track_birth|track_end,128.0,128.0,128.0,857.2167,857.2167,0.0,1
W160-T1061,160,285.7,B_bridged_0.2s,857.25,857.25,0.0,0.0167,1,0,1,1,track_birth|track_end,120.0,120.0,120.0,857.25,857.25,0.0,1
W160-T1068,160,285.7,B_bridged_0.2s,857.7,857.7,0.0,0.0167,1,0,1,1,track_birth|track_end,206.35,206.35,206.35,857.7,857.7,0.0,1
W160-T1070,160,285.7,B_bridged_0.2s,857.75,857.75,0.0,0.0167,1,0,1,1,track_birth|track_end,184.21,184.21,184.21,857.75,857.75,0.0,1
W160-T1072,160,285.7,B_bridged_0.2s,858.0,858.0,0.0,0.0167,1,0,1,1,track_birth|track_end,250.8,250.8,250.8,858.0,858.0,0.0,1
W160-T1073,160,285.7,B_bridged_0.2s,858.0,858.0,0.0,0.0167,1,0,1,1,track_birth|track_end,264.56,264.56,264.56,858.0,858.0,0.0,1
W160-T1078,160,285.7,B_bridged_0.2s,858.35,858.35,0.0,0.0167,1,0,1,1,track_birth|track_end,57.52,57.52,57.52,858.35,858.35,0.0,1
W160-T1079,160,285.7,B_bridged_0.2s,858.35,858.35,0.0,0.0167,1,0,1,1,track_birth|track_end,225.21,225.21,225.21,858.35,858.35,0.0,1
W160-T1082,160,285.7,B_bridged_0.2s,858.55,858.55,0.0,0.0167,1,0,1,1,track_birth|track_end,270.25,270.25,270.25,858.55,858.55,0.0,1
W160-T1083,160,285.7,B_bridged_0.2s,858.55,858.55,0.0,0.0167,1,0,1,1,track_birth|track_end,248.48,248.48,248.48,858.55,858.55,0.0,1
W160-T1084,160,285.7,B_bridged_0.2s,858.55,858.55,0.0,0.0167,1,0,1,1,track_birth|track_end,190.27,190.27,190.27,858.55,858.55,0.0,1
W160-T1085,160,285.7,B_bridged_0.2s,858.5667,858.5667,0.0,0.0167,1,0,1,1,track_birth|track_end,134.01,134.01,134.01,858.5667,858.5667,0.0,1
W160-T1086,160,285.7,B_bridged_0.2s,858.6333,858.6333,0.0,0.0167,1,0,1,1,track_birth|track_end,277.87,277.87,277.87,858.6333,858.6333,0.0,1
W160-T1089,160,285.7,B_bridged_0.2s,858.85,858.85,0.0,0.0167,1,0,1,1,track_birth|track_end,162.33,162.33,162.33,858.85,858.85,0.0,1
W160-T1094,160,285.7,B_bridged_0.2s,859.4667,859.4667,0.0,0.0167,1,0,1,1,track_birth|track_end,126.55,126.55,126.55,859.4667,859.4667,0.0,1
W160-T1095,160,285.7,B_bridged_0.2s,859.55,859.55,0.0,0.0167,1,0,1,1,track_birth|track_end,200.7,200.7,200.7,859.55,859.55,0.0,1
W160-T1096,160,285.7,B_bridged_0.2s,859.8333,859.8333,0.0,0.0167,1,0,1,1,track_birth|track_end,90.79,90.79,90.79,859.8333,859.8333,0.0,1
W160-T1097,160,285.7,B_bridged_0.2s,859.9333,859.9333,0.0,0.0167,1,0,1,1,track_birth|track_end,280.39,280.39,280.39,859.9333,859.9333,0.0,1
W160-T1101,160,285.7,B_bridged_0.2s,860.0833,860.0833,0.0,0.0167,1,0,1,1,track_birth|track_end,105.69,105.69,105.69,860.0833,860.0833,0.0,1
W160-T1102,160,285.7,B_bridged_0.2s,860.1,860.1,0.0,0.0167,1,0,1,1,track_birth|track_end,222.17,222.17,222.17,860.1,860.1,0.0,1
W160-T1103,160,285.7,B_bridged_0.2s,860.1,860.1,0.0,0.0167,1,0,1,1,track_birth|track_end,201.4,201.4,201.4,860.1,860.1,0.0,1
W160-T1105,160,285.7,B_bridged_0.2s,860.4167,860.4167,0.0,0.0167,1,0,1,1,track_birth|track_end,77.04,77.04,77.04,860.4167,860.4167,0.0,1
W160-T1111,160,285.7,B_bridged_0.2s,861.6167,861.6167,0.0,0.0167,1,0,1,1,track_birth|track_end,280.12,280.12,280.12,861.6167,861.6167,0.0,1
W160-T1112,160,285.7,B_bridged_0.2s,861.7333,861.7333,0.0,0.0167,1,0,1,1,track_birth|track_end,190.11,190.11,190.11,861.7333,861.7333,0.0,1
W160-T1114,160,285.7,B_bridged_0.2s,862.05,862.05,0.0,0.0167,1,0,1,1,track_birth|track_end,178.95,178.95,178.95,862.05,862.05,0.0,1
W160-T1115,160,285.7,B_bridged_0.2s,862.05,862.05,0.0,0.0167,1,0,1,1,track_birth|track_end,250.07,250.07,250.07,862.05,862.05,0.0,1
W160-T1116,160,285.7,B_bridged_0.2s,862.1667,862.1667,0.0,0.0167,1,0,1,1,track_birth|track_end,260.74,260.74,260.74,862.1667,862.1667,0.0,1
W160-T1117,160,285.7,B_bridged_0.2s,862.2167,862.2167,0.0,0.0167,1,0,1,1,track_birth|track_end,102.59,102.59,102.59,862.2167,862.2167,0.0,1
W160-T1125,160,285.7,B_bridged_0.2s,862.9833,862.9833,0.0,0.0167,1,0,1,1,track_birth|track_end,280.34,280.34,280.34,862.9833,862.9833,0.0,1
W160-T1126,160,285.7,B_bridged_0.2s,862.9833,862.9833,0.0,0.0167,1,0,1,1,track_birth|track_end,123.94,123.94,123.94,862.9833,862.9833,0.0,1
W160-T1127,160,285.7,B_bridged_0.2s,863.0167,863.0167,0.0,0.0167,1,0,1,1,track_birth|track_end,85.88,85.88,85.88,863.0167,863.0167,0.0,1
W160-T1129,160,285.7,B_bridged_0.2s,863.0667,863.0667,0.0,0.0167,1,0,1,1,track_birth|track_end,134.0,134.0,134.0,863.0667,863.0667,0.0,1
W160-T1130,160,285.7,B_bridged_0.2s,863.15,863.15,0.0,0.0167,1,0,1,1,track_birth|track_end,231.48,231.48,231.48,863.15,863.15,0.0,1
W160-T1131,160,285.7,B_bridged_0.2s,863.25,863.25,0.0,0.0167,1,0,1,1,track_birth|track_end,226.89,226.89,226.89,863.25,863.25,0.0,1
W160-T1132,160,285.7,B_bridged_0.2s,863.2667,863.2667,0.0,0.0167,1,0,1,1,track_birth|track_end,181.56,181.56,181.56,863.2667,863.2667,0.0,1
W160-T1133,160,285.7,B_bridged_0.2s,863.3833,863.3833,0.0,0.0167,1,0,1,1,track_birth|track_end,273.49,273.49,273.49,863.3833,863.3833,0.0,1
W160-T1134,160,285.7,B_bridged_0.2s,863.3833,863.3833,0.0,0.0167,1,0,1,1,track_birth|track_end,188.28,188.28,188.28,863.3833,863.3833,0.0,1
W160-T1135,160,285.7,B_bridged_0.2s,863.4167,863.4167,0.0,0.0167,1,0,1,1,track_birth|track_end,278.26,278.26,278.26,863.4167,863.4167,0.0,1
W160-T1136,160,285.7,B_bridged_0.2s,863.45,863.45,0.0,0.0167,1,0,1,1,track_birth|track_end,150.47,150.47,150.47,863.45,863.45,0.0,1
W160-T1137,160,285.7,B_bridged_0.2s,863.45,863.45,0.0,0.0167,1,0,1,1,track_birth|track_end,282.0,282.0,282.0,863.45,863.45,0.0,1
W160-T1138,160,285.7,B_bridged_0.2s,863.5833,863.5833,0.0,0.0167,1,0,1,1,track_birth|track_end,48.96,48.96,48.96,863.5833,863.5833,0.0,1
W160-T1139,160,285.7,B_bridged_0.2s,863.6833,863.6833,0.0,0.0167,1,0,1,1,track_birth|track_end,114.26,114.26,114.26,863.6833,863.6833,0.0,1
W151-T001,151,293.6,A_prereg_0.05s,692.5167,692.55,0.0333,0.05,3,0,0,1,unobserved_gap_after,290.84,287.91,285.12,690.8,697.7333,6.9333,337
W151-T001,151,293.6,A_prereg_0.05s,692.9333,693.2,0.2667,0.2833,17,0,1,0,unobserved_gap_before,235.56,287.95,233.78,690.8,697.7333,6.9333,337
W151-T001,151,293.6,A_prereg_0.05s,697.2833,697.7333,0.45,0.3667,22,5,0,1,track_end,279.43,65.23,56.02,690.8,697.7333,6.9333,337
W151-T002,151,293.6,A_prereg_0.05s,693.05,693.8833,0.8333,0.85,51,0,0,0,,290.01,287.43,239.4,690.75,698.0167,7.2667,327
W151-T002,151,293.6,A_prereg_0.05s,694.3333,694.3333,0.0,0.0167,1,0,0,0,,288.56,288.56,288.56,690.75,698.0167,7.2667,327
W151-T002,151,293.6,A_prereg_0.05s,694.3833,695.15,0.7667,0.7833,47,0,0,1,unobserved_gap_after,290.05,289.11,282.56,690.75,698.0167,7.2667,327
W151-T002,151,293.6,A_prereg_0.05s,695.3167,695.55,0.2333,0.25,15,0,0,0,,290.86,285.84,257.78,690.75,698.0167,7.2667,327
W151-T002,151,293.6,A_prereg_0.05s,695.8667,696.2833,0.4166,0.4,24,2,0,1,unobserved_gap_after,288.49,267.77,247.3,690.75,698.0167,7.2667,327
W151-T002,151,293.6,A_prereg_0.05s,696.3667,696.3833,0.0166,0.0333,2,0,1,1,unobserved_gap_before|unobserved_gap_after,219.35,220.87,219.35,690.75,698.0167,7.2667,327
W151-T002,151,293.6,A_prereg_0.05s,696.4667,696.4667,0.0,0.0167,1,0,1,1,unobserved_gap_before|unobserved_gap_after,226.98,226.98,226.98,690.75,698.0167,7.2667,327
W151-T002,151,293.6,A_prereg_0.05s,696.6333,696.75,0.1167,0.0833,5,2,1,1,unobserved_gap_before|unobserved_gap_after,114.55,110.2,93.46,690.75,698.0167,7.2667,327
W151-T002,151,293.6,A_prereg_0.05s,697.1667,697.2333,0.0666,0.0667,4,1,1,1,unobserved_gap_before|unobserved_gap_after,113.8,61.03,52.87,690.75,698.0167,7.2667,327
W151-T002,151,293.6,A_prereg_0.05s,697.2833,697.3167,0.0334,0.05,3,0,1,1,unobserved_gap_before|unobserved_gap_after,26.88,20.09,20.09,690.75,698.0167,7.2667,327
W151-T002,151,293.6,A_prereg_0.05s,697.4,697.55,0.15,0.1,6,2,1,1,unobserved_gap_before|unobserved_gap_after,51.13,24.04,12.24,690.75,698.0167,7.2667,327
W151-T002,151,293.6,A_prereg_0.05s,697.6,697.6333,0.0333,0.0333,2,1,1,1,unobserved_gap_before|unobserved_gap_after,23.3,18.57,18.57,690.75,698.0167,7.2667,327
W151-T002,151,293.6,A_prereg_0.05s,697.6833,697.7167,0.0334,0.05,3,0,1,1,unobserved_gap_before|unobserved_gap_after,44.05,68.43,44.05,690.75,698.0167,7.2667,327
W151-T002,151,293.6,A_prereg_0.05s,697.8667,698.0167,0.15,0.1333,8,2,1,1,unobserved_gap_before|track_end,126.79,154.81,126.79,690.75,698.0167,7.2667,327
W151-T003,151,293.6,A_prereg_0.05s,693.5833,694.55,0.9667,0.9833,59,0,0,1,unobserved_gap_after,292.92,83.57,81.88,690.85,697.35,6.5,310
W151-T003,151,293.6,A_prereg_0.05s,694.6,694.9667,0.3667,0.35,21,2,1,1,unobserved_gap_before|unobserved_gap_after,86.66,90.12,82.78,690.85,697.35,6.5,310
W151-T003,151,293.6,A_prereg_0.05s,695.0333,695.1,0.0667,0.0667,4,1,1,1,unobserved_gap_before|unobserved_gap_after,71.41,87.8,71.41,690.85,697.35,6.5,310
W151-T003,151,293.6,A_prereg_0.05s,695.3,696.0333,0.7333,0.7167,43,1,1,1,unobserved_gap_before|unobserved_gap_after,53.4,119.91,53.4,690.85,697.35,6.5,310
W151-T003,151,293.6,A_prereg_0.05s,696.1167,696.75,0.6333,0.65,39,0,1,1,unobserved_gap_before|unobserved_gap_after,65.06,177.21,63.5,690.85,697.35,6.5,310
W151-T003,151,293.6,A_prereg_0.05s,697.1667,697.1667,0.0,0.0167,1,0,1,1,unobserved_gap_before|unobserved_gap_after,154.3,154.3,154.3,690.85,697.35,6.5,310
W151-T003,151,293.6,A_prereg_0.05s,697.2667,697.3,0.0333,0.05,3,0,1,0,unobserved_gap_before,281.09,288.16,277.24,690.85,697.35,6.5,310
W151-T004,151,293.6,A_prereg_0.05s,694.3833,695.15,0.7667,0.7833,47,0,0,1,unobserved_gap_after,273.3,230.21,223.97,691.3,696.3833,5.0833,263
W151-T004,151,293.6,A_prereg_0.05s,695.3,696.1167,0.8167,0.8,48,1,1,0,unobserved_gap_before,246.81,288.83,118.11,691.3,696.3833,5.0833,263
W151-T006,151,293.6,A_prereg_0.05s,685.8833,686.8833,1.0,1.0167,61,0,0,1,track_end,284.3,150.59,150.59,683.0,686.8833,3.8833,229
W151-T007,151,293.6,A_prereg_0.05s,693.5833,694.3,0.7167,0.7333,44,0,0,1,track_end,288.3,251.35,250.69,690.5833,694.3,3.7167,187
W151-T010,151,293.6,A_prereg_0.05s,685.7667,688.0167,2.25,2.1333,128,7,1,1,track_birth|unobserved_gap_after,203.43,87.18,87.18,685.7667,690.1,4.3333,175
W151-T010,151,293.6,A_prereg_0.05s,688.1,688.15,0.05,0.05,3,1,1,1,unobserved_gap_before|unobserved_gap_after,141.49,127.01,127.01,685.7667,690.1,4.3333,175
W151-T010,151,293.6,A_prereg_0.05s,688.2,688.25,0.05,0.05,3,1,1,1,unobserved_gap_before|unobserved_gap_after,126.56,112.29,112.29,685.7667,690.1,4.3333,175
W151-T010,151,293.6,A_prereg_0.05s,688.35,688.35,0.0,0.0167,1,0,1,1,unobserved_gap_before|unobserved_gap_after,118.61,118.61,118.61,685.7667,690.1,4.3333,175
W151-T010,151,293.6,A_prereg_0.05s,688.5167,688.55,0.0333,0.0333,2,1,1,1,unobserved_gap_before|unobserved_gap_after,100.21,89.51,89.51,685.7667,690.1,4.3333,175
W151-T010,151,293.6,A_prereg_0.05s,688.6,688.7,0.1,0.1,6,1,1,1,unobserved_gap_before|unobserved_gap_after,110.32,108.66,103.1,685.7667,690.1,4.3333,175
W151-T010,151,293.6,A_prereg_0.05s,688.7667,688.8167,0.05,0.05,3,1,1,1,unobserved_gap_before|unobserved_gap_after,152.66,165.08,152.66,685.7667,690.1,4.3333,175
W151-T010,151,293.6,A_prereg_0.05s,688.8667,689.0333,0.1666,0.15,9,1,1,1,unobserved_gap_before|unobserved_gap_after,164.92,140.84,140.84,685.7667,690.1,4.3333,175
W151-T010,151,293.6,A_prereg_0.05s,689.1,689.1,0.0,0.0167,1,0,1,1,unobserved_gap_before|unobserved_gap_after,165.32,165.32,165.32,685.7667,690.1,4.3333,175
W151-T010,151,293.6,A_prereg_0.05s,689.3,689.3,0.0,0.0167,1,0,1,1,unobserved_gap_before|unobserved_gap_after,116.3,116.3,116.3,685.7667,690.1,4.3333,175
W151-T010,151,293.6,A_prereg_0.05s,689.35,689.35,0.0,0.0167,1,0,1,1,unobserved_gap_before|unobserved_gap_after,99.34,99.34,99.34,685.7667,690.1,4.3333,175
W151-T010,151,293.6,A_prereg_0.05s,689.4333,689.4667,0.0334,0.05,3,0,1,1,unobserved_gap_before|unobserved_gap_after,66.34,72.27,51.95,685.7667,690.1,4.3333,175
W151-T010,151,293.6,A_prereg_0.05s,689.5167,689.5333,0.0166,0.0333,2,0,1,1,unobserved_gap_before|unobserved_gap_after,46.55,34.22,34.22,685.7667,690.1,4.3333,175
W151-T010,151,293.6,A_prereg_0.05s,689.6833,689.7833,0.1,0.0833,5,1,1,1,unobserved_gap_before|unobserved_gap_after,138.94,82.98,75.06,685.7667,690.1,4.3333,175
W151-T010,151,293.6,A_prereg_0.05s,689.9333,689.9833,0.05,0.0667,4,0,1,1,unobserved_gap_before|unobserved_gap_after,149.51,138.99,137.75,685.7667,690.1,4.3333,175
W151-T010,151,293.6,A_prereg_0.05s,690.0333,690.1,0.0667,0.05,3,2,1,1,unobserved_gap_before|track_end,169.66,191.45,160.21,685.7667,690.1,4.3333,175
W151-T011,151,293.6,A_prereg_0.05s,687.8,688.3,0.5,0.5167,31,0,0,1,unobserved_gap_after,284.58,124.47,124.47,686.5833,689.6833,3.1,158
W151-T011,151,293.6,A_prereg_0.05s,688.35,688.4667,0.1167,0.1333,8,0,1,1,unobserved_gap_before|unobserved_gap_after,101.67,59.4,59.4,686.5833,689.6833,3.1,158
W151-T011,151,293.6,A_prereg_0.05s,688.55,688.85,0.3,0.3,18,1,1,1,unobserved_gap_before|unobserved_gap_after,41.74,143.33,41.74,686.5833,689.6833,3.1,158
W151-T011,151,293.6,A_prereg_0.05s,688.9833,689.0667,0.0834,0.0833,5,1,1,1,unobserved_gap_before|unobserved_gap_after,182.15,205.93,182.15,686.5833,689.6833,3.1,158
W151-T011,151,293.6,A_prereg_0.05s,689.1333,689.1333,0.0,0.0167,1,0,1,1,unobserved_gap_before|unobserved_gap_after,200.26,200.26,200.26,686.5833,689.6833,3.1,158
W151-T011,151,293.6,A_prereg_0.05s,689.1833,689.3,0.1167,0.1167,7,1,1,1,unobserved_gap_before|unobserved_gap_after,196.8,167.26,161.68,686.5833,689.6833,3.1,158
W151-T011,151,293.6,A_prereg_0.05s,689.3833,689.6833,0.3,0.3167,19,0,1,1,unobserved_gap_before|track_end,133.84,70.03,70.03,686.5833,689.6833,3.1,158
W151-T013,151,293.6,A_prereg_0.05s,691.35,691.4,0.05,0.0667,4,0,0,1,unobserved_gap_after,286.1,256.88,256.88,689.5667,692.1167,2.55,140
W151-T013,151,293.6,A_prereg_0.05s,691.45,691.6167,0.1667,0.1833,11,0,1,1,unobserved_gap_before|unobserved_gap_after,248.65,167.46,167.46,689.5667,692.1167,2.55,140
W151-T013,151,293.6,A_prereg_0.05s,691.6833,691.8833,0.2,0.2,12,1,1,1,unobserved_gap_before|unobserved_gap_after,216.06,65.62,65.62,689.5667,692.1167,2.55,140
W151-T013,151,293.6,A_prereg_0.05s,691.9333,692.1167,0.1834,0.1833,11,1,1,1,unobserved_gap_before|track_end,42.42,27.94,23.47,689.5667,692.1167,2.55,140
W151-T014,151,293.6,A_prereg_0.05s,696.75,696.75,0.0,0.0167,1,0,0,1,track_end,293.27,293.27,293.27,694.7833,696.75,1.9667,109
W151-T015,151,293.6,A_prereg_0.05s,692.0333,692.3,0.2667,0.2833,17,0,0,1,unobserved_gap_after,287.48,178.2,178.2,690.8167,693.3667,2.55,110
W151-T015,151,293.6,A_prereg_0.05s,692.3667,692.55,0.1833,0.2,12,0,1,1,unobserved_gap_before|unobserved_gap_after,136.03,58.04,58.04,690.8167,693.3667,2.55,110
W151-T015,151,293.6,A_prereg_0.05s,692.9333,693.0833,0.15,0.1,6,3,1,1,unobserved_gap_before|unobserved_gap_after,130.96,152.13,119.26,690.8167,693.3667,2.55,110
W151-T015,151,293.6,A_prereg_0.05s,693.1833,693.1833,0.0,0.0167,1,0,1,1,unobserved_gap_before|unobserved_gap_after,133.88,133.88,133.88,690.8167,693.3667,2.55,110
W151-T015,151,293.6,A_prereg_0.05s,693.2833,693.2833,0.0,0.0167,1,0,1,0,unobserved_gap_before,255.9,255.9,255.9,690.8167,693.3667,2.55,110
W151-T024,151,293.6,A_prereg_0.05s,691.65,691.85,0.2,0.2167,13,0,0,1,track_end,290.1,189.78,189.78,690.7,691.85,1.15,70
W151-T025,151,293.6,A_prereg_0.05s,692.9333,692.9333,0.0,0.0167,1,0,1,1,track_birth|unobserved_gap_after,153.25,153.25,153.25,692.9333,695.0667,2.1334,56
W151-T025,151,293.6,A_prereg_0.05s,693.1,693.1,0.0,0.0167,1,0,1,1,unobserved_gap_before|unobserved_gap_after,106.83,106.83,106.83,692.9333,695.0667,2.1334,56
W151-T025,151,293.6,A_prereg_0.05s,693.1667,693.2,0.0333,0.0333,2,1,1,1,unobserved_gap_before|unobserved_gap_after,147.33,164.79,147.33,692.9333,695.0667,2.1334,56
W151-T025,151,293.6,A_prereg_0.05s,693.35,693.35,0.0,0.0167,1,0,1,1,unobserved_gap_before|unobserved_gap_after,177.55,177.55,177.55,692.9333,695.0667,2.1334,56
W151-T025,151,293.6,A_prereg_0.05s,693.4667,693.5333,0.0666,0.0833,5,0,1,1,unobserved_gap_before|unobserved_gap_after,164.68,169.31,140.98,692.9333,695.0667,2.1334,56
W151-T025,151,293.6,A_prereg_0.05s,693.6667,693.7333,0.0666,0.05,3,2,1,1,unobserved_gap_before|unobserved_gap_after,222.03,236.04,218.88,692.9333,695.0667,2.1334,56
W151-T025,151,293.6,A_prereg_0.05s,693.7833,694.1333,0.35,0.25,15,6,1,1,unobserved_gap_before|unobserved_gap_after,266.17,240.77,214.35,692.9333,695.0667,2.1334,56
W151-T025,151,293.6,A_prereg_0.05s,694.2,694.4167,0.2167,0.1667,10,4,1,1,unobserved_gap_before|unobserved_gap_after,233.05,252.63,222.98,692.9333,695.0667,2.1334,56
W151-T025,151,293.6,A_prereg_0.05s,694.5667,694.5667,0.0,0.0167,1,0,1,1,unobserved_gap_before|unobserved_gap_after,172.82,172.82,172.82,692.9333,695.0667,2.1334,56
W151-T025,151,293.6,A_prereg_0.05s,694.6833,694.8167,0.1334,0.1333,8,1,1,1,unobserved_gap_before|unobserved_gap_after,108.89,82.51,82.51,692.9333,695.0667,2.1334,56
W151-T025,151,293.6,A_prereg_0.05s,694.8667,694.9833,0.1166,0.1,6,2,1,1,unobserved_gap_before|unobserved_gap_after,79.36,60.65,60.65,692.9333,695.0667,2.1334,56
W151-T025,151,293.6,A_prereg_0.05s,695.0333,695.0667,0.0334,0.05,3,0,1,1,unobserved_gap_before|track_end,71.69,92.16,71.69,692.9333,695.0667,2.1334,56
W151-T027,151,293.6,A_prereg_0.05s,691.3833,691.3833,0.0,0.0167,1,0,1,1,unobserved_gap_before|unobserved_gap_after,240.8,240.8,240.8,691.25,692.55,1.3,53
W151-T027,151,293.6,A_prereg_0.05s,691.45,691.6333,0.1833,0.1833,11,1,1,1,unobserved_gap_before|unobserved_gap_after,211.87,148.16,147.44,691.25,692.55,1.3,53
W151-T027,151,293.6,A_prereg_0.05s,691.8333,691.8833,0.05,0.0667,4,0,1,1,unobserved_gap_before|unobserved_gap_after,235.4,235.28,232.45,691.25,692.55,1.3,53
W151-T027,151,293.6,A_prereg_0.05s,691.9333,692.3,0.3667,0.3833,23,0,1,1,unobserved_gap_before|unobserved_gap_after,223.78,230.15,221.24,691.25,692.55,1.3,53
W151-T027,151,293.6,A_prereg_0.05s,692.3667,692.55,0.1833,0.2,12,0,1,1,unobserved_gap_before|track_end,238.78,270.43,238.78,691.25,692.55,1.3,53
W151-T028,151,293.6,A_prereg_0.05s,685.9167,685.9167,0.0,0.0167,1,0,1,1,track_birth|unobserved_gap_after,59.07,59.07,59.07,685.9167,688.3,2.3833,59
W151-T028,151,293.6,A_prereg_0.05s,686.0167,686.0667,0.05,0.0667,4,0,1,1,unobserved_gap_before|unobserved_gap_after,172.11,174.27,172.11,685.9167,688.3,2.3833,59
W151-T028,151,293.6,A_prereg_0.05s,686.1333,686.2,0.0667,0.05,3,2,1,1,unobserved_gap_before|unobserved_gap_after,184.2,173.18,173.18,685.9167,688.3,2.3833,59
W151-T028,151,293.6,A_prereg_0.05s,686.3,686.3,0.0,0.0167,1,0,1,1,unobserved_gap_before|unobserved_gap_after,199.66,199.66,199.66,685.9167,688.3,2.3833,59
W151-T028,151,293.6,A_prereg_0.05s,686.4167,686.4667,0.05,0.05,3,1,1,1,unobserved_gap_before|unobserved_gap_after,194.35,191.76,191.76,685.9167,688.3,2.3833,59
W151-T028,151,293.6,A_prereg_0.05s,686.55,686.7167,0.1667,0.15,9,1,1,1,unobserved_gap_before|unobserved_gap_after,266.3,255.92,254.56,685.9167,688.3,2.3833,59
W151-T028,151,293.6,A_prereg_0.05s,686.8833,686.8833,0.0,0.0167,1,0,0,1,unobserved_gap_after,255.53,255.53,255.53,685.9167,688.3,2.3833,59
W151-T028,151,293.6,A_prereg_0.05s,688.0833,688.1,0.0167,0.0333,2,0,1,1,unobserved_gap_before|unobserved_gap_after,274.79,277.54,274.79,685.9167,688.3,2.3833,59
W151-T028,151,293.6,A_prereg_0.05s,688.1667,688.2333,0.0666,0.0667,4,1,1,0,unobserved_gap_before,245.87,291.33,245.87,685.9167,688.3,2.3833,59
W151-T028,151,293.6,A_prereg_0.05s,688.3,688.3,0.0,0.0167,1,0,0,1,track_end,271.12,271.12,271.12,685.9167,688.3,2.3833,59
W151-T029,151,293.6,A_prereg_0.05s,691.5667,691.6667,0.1,0.1167,7,0,0,1,unobserved_gap_after,255.94,230.81,230.81,690.6167,692.0333,1.4166,58
W151-T029,151,293.6,A_prereg_0.05s,691.7667,691.7667,0.0,0.0167,1,0,1,1,unobserved_gap_before|unobserved_gap_after,177.91,177.91,177.91,690.6167,692.0333,1.4166,58
W151-T029,151,293.6,A_prereg_0.05s,691.8667,691.8833,0.0166,0.0333,2,0,1,1,unobserved_gap_before|unobserved_gap_after,184.2,168.75,168.75,690.6167,692.0333,1.4166,58
W151-T029,151,293.6,A_prereg_0.05s,691.9333,692.0333,0.1,0.1167,7,0,1,1,unobserved_gap_before|track_end,164.17,169.99,158.86,690.6167,692.0333,1.4166,58
W151-T033,151,293.6,A_prereg_0.05s,687.9167,688.0167,0.1,0.1,6,1,0,1,unobserved_gap_after,288.2,236.12,236.12,687.7167,690.0667,2.35,54
W151-T033,151,293.6,A_prereg_0.05s,688.2167,688.25,0.0333,0.0333,2,1,1,1,unobserved_gap_before|unobserved_gap_after,158.33,151.06,151.06,687.7167,690.0667,2.35,54
W151-T033,151,293.6,A_prereg_0.05s,688.35,688.35,0.0,0.0167,1,0,1,1,unobserved_gap_before|unobserved_gap_after,179.23,179.23,179.23,687.7167,690.0667,2.35,54
W151-T033,151,293.6,A_prereg_0.05s,688.5167,688.5333,0.0166,0.0333,2,0,1,1,unobserved_gap_before|unobserved_gap_after,221.18,231.29,221.18,687.7167,690.0667,2.35,54
W151-T033,151,293.6,A_prereg_0.05s,688.6167,688.7,0.0833,0.0667,4,2,1,1,unobserved_gap_before|unobserved_gap_after,253.06,290.41,253.06,687.7167,690.0667,2.35,54
W151-T033,151,293.6,A_prereg_0.05s,688.7667,688.85,0.0833,0.0667,4,1,1,1,unobserved_gap_before|unobserved_gap_after,235.86,264.82,232.2,687.7167,690.0667,2.35,54
W151-T033,151,293.6,A_prereg_0.05s,688.9167,689.0167,0.1,0.0833,5,2,1,1,unobserved_gap_before|unobserved_gap_after,235.24,215.84,215.84,687.7167,690.0667,2.35,54
W151-T033,151,293.6,A_prereg_0.05s,689.1167,689.3667,0.25,0.15,9,5,1,1,unobserved_gap_before|unobserved_gap_after,257.26,225.44,225.44,687.7167,690.0667,2.35,54
W151-T033,151,293.6,A_prereg_0.05s,689.4333,689.4667,0.0334,0.0333,2,1,1,1,unobserved_gap_before|unobserved_gap_after,266.14,282.86,266.14,687.7167,690.0667,2.35,54
W151-T033,151,293.6,A_prereg_0.05s,689.5667,689.6167,0.05,0.05,3,1,1,1,unobserved_gap_before|unobserved_gap_after,241.7,254.61,241.7,687.7167,690.0667,2.35,54
