frame,t_sec,wave,hp,health_max,deficit,delta_hp
738,695.3,151,20005,20005,0,283
739,695.3167,151,20005,20005,0,0
740,695.3333,151,20005,20005,0,0
741,695.35,151,20005,20005,0,0
742,695.3667,151,20005,20005,0,0
743,695.3833,151,20005,20005,0,0
744,695.4,151,20005,20005,0,0
745,695.4167,151,18106,20005,1899,-1899
746,695.4333,151,18108,20005,1897,2
747,695.45,151,18110,20005,1895,2
748,695.4667,151,18112,20005,1893,2
749,695.4833,151,18115,20005,1890,3
750,695.5,151,17718,20005,2287,-397
751,695.5167,151,17720,20005,2285,2
752,695.5333,151,17722,20005,2283,2
753,695.55,151,17724,20005,2281,2
754,695.5667,151,17726,20005,2279,2
755,695.5833,151,17728,20005,2277,2
756,695.6,151,17730,20005,2275,2
757,695.6167,151,17732,20005,2273,2
758,695.6333,151,17734,20005,2271,2
759,695.65,151,17736,20005,2269,2
760,695.6667,151,17738,20005,2267,2
761,695.6833,151,17740,20005,2265,2
762,695.7,151,17742,20005,2263,2
763,695.7167,151,17744,20005,2261,2
764,695.7333,151,17747,20005,2258,3
765,695.75,151,17749,20005,2256,2
766,695.7667,151,17751,20005,2254,2
767,695.7833,151,17753,20005,2252,2
768,695.8,151,17755,20005,2250,2
769,695.8167,151,17757,20005,2248,2
770,695.8333,151,17759,20005,2246,2
771,695.85,151,17761,20005,2244,2
772,695.8667,151,17763,20005,2242,2
773,695.8833,151,17765,20005,2240,2
774,695.9,151,17767,20005,2238,2
775,695.9167,151,17769,20005,2236,2
776,695.9333,151,17771,20005,2234,2
777,695.95,151,17773,20005,2232,2
778,695.9667,151,17775,20005,2230,2
779,695.9833,151,17778,20005,2227,3
780,696.0,151,17780,20005,2225,2
781,696.0167,151,17782,20005,2223,2
782,696.0333,151,17784,20005,2221,2
783,696.05,151,17786,20005,2219,2
784,696.0667,151,17788,20005,2217,2
785,696.0833,151,17790,20005,2215,2
786,696.1,151,17792,20005,2213,2
787,696.1167,151,17614,20005,2391,-178
788,696.1333,151,17616,20005,2389,2
789,696.15,151,17618,20005,2387,2
790,696.1667,151,17620,20005,2385,2
791,696.1833,151,17622,20005,2383,2
792,696.2,151,17624,20005,2381,2
793,696.2167,151,17626,20005,2379,2
794,696.2333,151,17417,20005,2588,-209
795,696.25,151,17419,20005,2586,2
796,696.2667,151,17421,20005,2584,2
797,696.2833,151,17423,20005,2582,2
798,696.3,151,17425,20005,2580,2
799,696.3167,151,17427,20005,2578,2
800,696.3333,151,17429,20005,2576,2
801,696.35,151,17431,20005,2574,2
802,696.3667,151,17433,20005,2572,2
803,696.3833,151,17435,20005,2570,2
804,696.4,151,17437,20005,2568,2
805,696.4167,151,17440,20005,2565,3
806,696.4333,151,17442,20005,2563,2
807,696.45,151,17444,20005,2561,2
808,696.4667,151,17446,20005,2559,2
809,696.4833,151,17448,20005,2557,2
810,696.5,151,13787,20005,6218,-3661
811,696.5167,151,13789,20005,6216,2
812,696.5333,151,13791,20005,6214,2
813,696.55,151,13793,20005,6212,2
814,696.5667,151,13795,20005,6210,2
815,696.5833,151,13798,20005,6207,3
816,696.6,151,12895,20005,7110,-903
817,696.6167,151,12086,20005,7919,-809
818,696.6333,151,12088,20005,7917,2
819,696.65,151,12090,20005,7915,2
820,696.6667,151,12092,20005,7913,2
821,696.6833,151,11283,20005,8722,-809
822,696.7,151,11285,20005,8720,2
823,696.7167,151,11287,20005,8718,2
824,696.7333,151,11290,20005,8715,3
825,696.75,151,11292,20005,8713,2
826,696.7667,151,11294,20005,8711,2
827,696.7833,151,11296,20005,8709,2
828,696.8,151,11298,20005,8707,2
829,696.8167,151,11300,20005,8705,2
830,696.8333,151,12462,20005,7543,1162
831,696.85,151,12464,20005,7541,2
832,696.8667,151,12466,20005,7539,2
833,696.8833,151,12468,20005,7537,2
834,696.9,151,12470,20005,7535,2
835,696.9167,151,12472,20005,7533,2
836,696.9333,151,14050,20005,5955,1578
837,696.95,151,14052,20005,5953,2
838,696.9667,151,14054,20005,5951,2
839,696.9833,151,14056,20005,5949,2
840,697.0,151,14058,20005,5947,2
841,697.0167,151,15187,20005,4818,1129
842,697.0333,151,15189,20005,4816,2
843,697.05,151,15191,20005,4814,2
844,697.0667,151,15193,20005,4812,2
845,697.0833,151,15195,20005,4810,2
846,697.1,151,15197,20005,4808,2
847,697.1167,151,16396,20005,3609,1199
848,697.1333,151,16398,20005,3607,2
849,697.15,151,16401,20005,3604,3
850,697.1667,151,16403,20005,3602,2
851,697.1833,151,16405,20005,3600,2
852,697.2,151,18565,20005,1440,2160
853,697.2167,151,18567,20005,1438,2
854,697.2333,151,18570,20005,1435,3
855,697.25,151,18572,20005,1433,2
856,697.2667,151,18574,20005,1431,2
857,697.2833,151,20005,20005,0,1431
858,697.3,151,20005,20005,0,0
859,697.3167,151,20005,20005,0,0
860,697.3333,151,20005,20005,0,0
861,697.35,151,20005,20005,0,0
862,697.3667,151,20005,20005,0,0
863,697.3833,151,20005,20005,0,0
864,697.4,151,20005,20005,0,0
865,697.4167,151,20005,20005,0,0
866,697.4333,151,20005,20005,0,0
867,697.45,151,20005,20005,0,0
868,697.4667,151,20005,20005,0,0
869,697.4833,151,20005,20005,0,0
870,697.5,151,20005,20005,0,0
871,697.5167,151,20005,20005,0,0
872,697.5333,151,20005,20005,0,0
873,697.55,151,20005,20005,0,0
874,697.5667,151,20005,20005,0,0
875,697.5833,151,20005,20005,0,0
876,697.6,151,20005,20005,0,0
877,697.6167,151,20005,20005,0,0
878,697.6333,151,20005,20005,0,0
879,697.65,151,20005,20005,0,0
880,697.6667,151,20005,20005,0,0
881,697.6833,151,20005,20005,0,0
882,697.7,151,20005,20005,0,0
883,697.7167,151,20005,20005,0,0
884,697.7333,151,20005,20005,0,0
885,697.75,151,20005,20005,0,0
886,697.7667,151,20005,20005,0,0
887,697.7833,151,20005,20005,0,0
888,697.8,151,20005,20005,0,0
889,697.8167,151,20005,20005,0,0
890,697.8333,151,20005,20005,0,0
891,697.85,151,20005,20005,0,0
892,697.8667,151,20005,20005,0,0
893,697.8833,151,20005,20005,0,0
894,697.9,151,20005,20005,0,0
895,697.9167,151,20005,20005,0,0
896,697.9333,151,20005,20005,0,0
897,697.95,151,20005,20005,0,0
898,697.9667,151,20005,20005,0,0
899,697.9833,151,20005,20005,0,0
900,698.0,151,20005,20005,0,0
901,698.0167,151,20005,20005,0,0
902,698.0333,151,20005,20005,0,0
903,698.05,151,20005,20005,0,0
904,698.0667,151,20005,20005,0,0
905,698.0833,151,20005,20005,0,0
906,698.1,151,20005,20005,0,0
907,698.1167,151,20005,20005,0,0
908,698.1333,151,20005,20005,0,0
909,698.15,151,20005,20005,0,0
910,698.1667,151,20005,20005,0,0
911,698.1833,151,20005,20005,0,0
912,698.2,151,20005,20005,0,0
913,698.2167,151,20005,20005,0,0
914,698.2333,151,20005,20005,0,0
915,698.25,151,20005,20005,0,0
916,698.2667,151,20005,20005,0,0
917,698.2833,151,20005,20005,0,0
918,698.3,151,20005,20005,0,0
919,698.3167,151,20005,20005,0,0
920,698.3333,151,20005,20005,0,0
921,698.35,151,20005,20005,0,0
922,698.3667,151,20005,20005,0,0
923,698.3833,151,20005,20005,0,0
924,698.4,151,20005,20005,0,0
925,698.4167,151,20005,20005,0,0
926,698.4333,151,20005,20005,0,0
927,698.45,151,20005,20005,0,0
928,698.4667,151,20005,20005,0,0
929,698.4833,151,20005,20005,0,0
930,698.5,151,20005,20005,0,0
931,698.5167,151,20005,20005,0,0
932,698.5333,151,20005,20005,0,0
933,698.55,151,20005,20005,0,0
934,698.5667,151,20005,20005,0,0
935,698.5833,151,20005,20005,0,0
936,698.6,152,20005,20005,0,0
937,698.6167,152,20005,20005,0,0
938,698.6333,152,20005,20005,0,0
939,698.65,152,20005,20005,0,0
940,698.6667,152,20005,20005,0,0
941,698.6833,152,20005,20005,0,0
942,698.7,152,20005,20005,0,0
943,698.7167,152,20005,20005,0,0
944,698.7333,152,20005,20005,0,0
945,698.75,152,20005,20005,0,0
946,698.7667,152,20005,20005,0,0
947,698.7833,152,20005,20005,0,0
948,698.8,152,20005,20005,0,0
949,698.8167,152,20005,20005,0,0
950,698.8333,152,20005,20005,0,0
951,698.85,152,20005,20005,0,0
952,698.8667,152,20005,20005,0,0
953,698.8833,152,20005,20005,0,0
954,698.9,152,20005,20005,0,0
955,698.9167,152,20005,20005,0,0
956,698.9333,152,20005,20005,0,0
957,698.95,152,20005,20005,0,0
958,698.9667,152,20005,20005,0,0
959,698.9833,152,20005,20005,0,0
960,699.0,152,20005,20005,0,0
961,699.0167,152,20005,20005,0,0
962,699.0333,152,20005,20005,0,0
963,699.05,152,20005,20005,0,0
964,699.0667,152,20005,20005,0,0
965,699.0833,152,20005,20005,0,0
966,699.1,152,20005,20005,0,0
967,699.1167,152,20005,20005,0,0
968,699.1333,152,20005,20005,0,0
969,699.15,152,20005,20005,0,0
970,699.1667,152,20005,20005,0,0
971,699.1833,152,20005,20005,0,0
972,699.2,152,20005,20005,0,0
973,699.2167,152,20005,20005,0,0
974,699.2333,152,20005,20005,0,0
975,699.25,152,20005,20005,0,0
976,699.2667,152,20005,20005,0,0
977,699.2833,152,20005,20005,0,0
978,699.3,152,20005,20005,0,0
979,699.3167,152,20005,20005,0,0
980,699.3333,152,20005,20005,0,0
981,699.35,152,20005,20005,0,0
982,699.3667,152,20005,20005,0,0
983,699.3833,152,20005,20005,0,0
984,699.4,152,20005,20005,0,0
985,699.4167,152,20005,20005,0,0
986,699.4333,152,20005,20005,0,0
987,699.45,152,20005,20005,0,0
988,699.4667,152,20005,20005,0,0
989,699.4833,152,20005,20005,0,0
990,699.5,152,20005,20005,0,0
991,699.5167,152,20005,20005,0,0
992,699.5333,152,20005,20005,0,0
993,699.55,152,20005,20005,0,0
994,699.5667,152,20005,20005,0,0
995,699.5833,152,20005,20005,0,0
996,699.6,152,20005,20005,0,0
997,699.6167,152,20005,20005,0,0
998,699.6333,152,20005,20005,0,0
999,699.65,152,20005,20005,0,0
1000,699.6667,152,20005,20005,0,0
1001,699.6833,152,20005,20005,0,0
1002,699.7,152,20005,20005,0,0
1003,699.7167,152,20005,20005,0,0
1004,699.7333,152,20005,20005,0,0
1005,699.75,152,20005,20005,0,0
1006,699.7667,152,20005,20005,0,0
1007,699.7833,152,20005,20005,0,0
1008,699.8,152,20005,20005,0,0
1009,699.8167,152,20005,20005,0,0
1010,699.8333,152,20005,20005,0,0
1011,699.85,152,20005,20005,0,0
1012,699.8667,152,20005,20005,0,0
1013,699.8833,152,20005,20005,0,0
1014,699.9,152,20005,20005,0,0
1015,699.9167,152,20005,20005,0,0
1016,699.9333,152,20005,20005,0,0
1017,699.95,152,20005,20005,0,0
1018,699.9667,152,20005,20005,0,0
1019,699.9833,152,20005,20005,0,0
1020,700.0,152,20005,20005,0,0
1021,700.0167,152,20005,20005,0,0
1022,700.0333,152,20005,20005,0,0
1023,700.05,152,20005,20005,0,0
1024,700.0667,152,20005,20005,0,0
1025,700.0833,152,20005,20005,0,0
1026,700.1,152,20005,20005,0,0
1027,700.1167,152,20005,20005,0,0
1028,700.1333,152,20005,20005,0,0
1029,700.15,152,20005,20005,0,0
1030,700.1667,152,20005,20005,0,0
1031,700.1833,152,20005,20005,0,0
1032,700.2,152,20005,20005,0,0
1033,700.2167,152,20005,20005,0,0
1034,700.2333,152,20005,20005,0,0
1035,700.25,152,20005,20005,0,0
1036,700.2667,152,20005,20005,0,0
1037,700.2833,152,20005,20005,0,0
1038,700.3,152,20005,20005,0,0
1039,700.3167,152,20005,20005,0,0
1040,700.3333,152,20005,20005,0,0
1041,700.35,152,20005,20005,0,0
1042,700.3667,152,20005,20005,0,0
1043,700.3833,152,20005,20005,0,0
1044,700.4,152,20005,20005,0,0
1045,700.4167,152,20005,20005,0,0
1046,700.4333,152,20005,20005,0,0
1047,700.45,152,20005,20005,0,0
1048,700.4667,152,20005,20005,0,0
1049,700.4833,152,20005,20005,0,0
1050,700.5,152,20005,20005,0,0
1051,700.5167,152,20005,20005,0,0
1052,700.5333,152,20005,20005,0,0
1053,700.55,152,20005,20005,0,0
1054,700.5667,152,20005,20005,0,0
1055,700.5833,152,20005,20005,0,0
1056,700.6,152,20005,20005,0,0
1057,700.6167,152,20005,20005,0,0
1058,700.6333,152,20005,20005,0,0
1059,700.65,152,20005,20005,0,0
1060,700.6667,152,20005,20005,0,0
1061,700.6833,152,20005,20005,0,0
1062,700.7,152,20005,20005,0,0
1063,700.7167,152,20005,20005,0,0
1064,700.7333,152,20005,20005,0,0
1065,700.75,152,20005,20005,0,0
1066,700.7667,152,20005,20005,0,0
1067,700.7833,152,20005,20005,0,0
1068,700.8,152,20005,20005,0,0
1069,700.8167,152,20005,20005,0,0
1070,700.8333,152,20005,20005,0,0
1071,700.85,152,20005,20005,0,0
1072,700.8667,152,20005,20005,0,0
1073,700.8833,152,20005,20005,0,0
1074,700.9,152,20005,20005,0,0
1075,700.9167,152,20005,20005,0,0
1076,700.9333,152,20005,20005,0,0
1077,700.95,152,20005,20005,0,0
1078,700.9667,152,20005,20005,0,0
1079,700.9833,152,20005,20005,0,0
1080,701.0,152,20005,20005,0,0
1081,701.0167,152,20005,20005,0,0
1082,701.0333,152,20005,20005,0,0
1083,701.05,152,20005,20005,0,0
1084,701.0667,152,20005,20005,0,0
1085,701.0833,152,20005,20005,0,0
1086,701.1,152,20005,20005,0,0
1087,701.1167,152,20005,20005,0,0
1088,701.1333,152,20005,20005,0,0
1089,701.15,152,20005,20005,0,0
1090,701.1667,152,20005,20005,0,0
1091,701.1833,152,20005,20005,0,0
1092,701.2,152,20005,20005,0,0
1093,701.2167,152,20005,20005,0,0
1094,701.2333,152,20005,20005,0,0
1095,701.25,152,20005,20005,0,0
1096,701.2667,152,20005,20005,0,0
1097,701.2833,152,20005,20005,0,0
1098,701.3,152,20005,20005,0,0
1099,701.3167,152,20005,20005,0,0
1100,701.3333,152,20005,20005,0,0
1101,701.35,152,20005,20005,0,0
1102,701.3667,152,20005,20005,0,0
1103,701.3833,152,20005,20005,0,0
1104,701.4,152,20005,20005,0,0
1105,701.4167,152,20005,20005,0,0
1106,701.4333,152,20005,20005,0,0
1107,701.45,152,20005,20005,0,0
1108,701.4667,152,20005,20005,0,0
1109,701.4833,152,20005,20005,0,0
1110,701.5,152,20005,20005,0,0
1111,701.5167,152,20005,20005,0,0
1112,701.5333,152,20005,20005,0,0
1113,701.55,152,20005,20005,0,0
1114,701.5667,152,20005,20005,0,0
1115,701.5833,152,20005,20005,0,0
1116,701.6,152,20005,20005,0,0
1117,701.6167,152,20005,20005,0,0
1118,701.6333,152,20005,20005,0,0
1119,701.65,152,20005,20005,0,0
1120,701.6667,152,20005,20005,0,0
1121,701.6833,152,20005,20005,0,0
1122,701.7,152,20005,20005,0,0
1123,701.7167,152,20005,20005,0,0
1124,701.7333,152,20005,20005,0,0
1125,701.75,152,20005,20005,0,0
1126,701.7667,152,20005,20005,0,0
1127,701.7833,152,20005,20005,0,0
1128,701.8,152,20005,20005,0,0
1129,701.8167,152,20005,20005,0,0
1130,701.8333,152,20005,20005,0,0
1131,701.85,152,20005,20005,0,0
1132,701.8667,152,20005,20005,0,0
1133,701.8833,152,20005,20005,0,0
1134,701.9,152,20005,20005,0,0
1135,701.9167,152,20005,20005,0,0
1136,701.9333,152,20005,20005,0,0
1137,701.95,152,20005,20005,0,0
1138,701.9667,152,20005,20005,0,0
1139,701.9833,152,20005,20005,0,0
1140,702.0,152,20005,20005,0,0
1141,702.0167,152,20005,20005,0,0
1142,702.0333,152,20005,20005,0,0
1143,702.05,152,20005,20005,0,0
1144,702.0667,152,20005,20005,0,0
1145,702.0833,152,20005,20005,0,0
1146,702.1,152,20005,20005,0,0
1147,702.1167,152,20005,20005,0,0
1148,702.1333,152,20005,20005,0,0
1149,702.15,152,20005,20005,0,0
1150,702.1667,152,20005,20005,0,0
1151,702.1833,152,20005,20005,0,0
1152,702.2,152,20005,20005,0,0
1153,702.2167,152,20005,20005,0,0
1154,702.2333,152,20005,20005,0,0
1155,702.25,152,20005,20005,0,0
1156,702.2667,152,20005,20005,0,0
1157,702.2833,152,20005,20005,0,0
1158,702.3,152,20005,20005,0,0
1159,702.3167,152,20005,20005,0,0
1160,702.3333,152,20005,20005,0,0
1161,702.35,152,20005,20005,0,0
1162,702.3667,152,20005,20005,0,0
1163,702.3833,152,20005,20005,0,0
1164,702.4,152,20005,20005,0,0
1165,702.4167,152,20005,20005,0,0
1166,702.4333,152,20005,20005,0,0
1167,702.45,152,20005,20005,0,0
1168,702.4667,152,20005,20005,0,0
1169,702.4833,152,20005,20005,0,0
1170,702.5,152,20005,20005,0,0
1171,702.5167,152,20005,20005,0,0
1172,702.5333,152,20005,20005,0,0
1173,702.55,152,20005,20005,0,0
1174,702.5667,152,20005,20005,0,0
1175,702.5833,152,20005,20005,0,0
1176,702.6,152,20005,20005,0,0
1177,702.6167,152,20005,20005,0,0
1178,702.6333,152,20005,20005,0,0
1179,702.65,152,20005,20005,0,0
1180,702.6667,152,20005,20005,0,0
1181,702.6833,152,20005,20005,0,0
1182,702.7,152,20005,20005,0,0
1183,702.7167,152,20005,20005,0,0
1184,702.7333,152,20005,20005,0,0
1185,702.75,152,20005,20005,0,0
1186,702.7667,152,20005,20005,0,0
1187,702.7833,152,20005,20005,0,0
1188,702.8,152,20005,20005,0,0
1189,702.8167,152,20005,20005,0,0
1190,702.8333,152,20005,20005,0,0
1191,702.85,152,20005,20005,0,0
1192,702.8667,152,20005,20005,0,0
1193,702.8833,152,20005,20005,0,0
1194,702.9,152,20005,20005,0,0
1195,702.9167,152,20005,20005,0,0
1196,702.9333,152,20005,20005,0,0
1197,702.95,152,20005,20005,0,0
1198,702.9667,152,20005,20005,0,0
1199,702.9833,152,20005,20005,0,0
1200,703.0,152,20005,20005,0,0
1201,703.0167,152,20005,20005,0,0
1202,703.0333,152,20005,20005,0,0
1203,703.05,152,20005,20005,0,0
1204,703.0667,152,20005,20005,0,0
1205,703.0833,152,20005,20005,0,0
1206,703.1,152,20005,20005,0,0
1207,703.1167,152,20005,20005,0,0
1208,703.1333,152,20005,20005,0,0
1209,703.15,152,20005,20005,0,0
1210,703.1667,152,20005,20005,0,0
1211,703.1833,152,20005,20005,0,0
1212,703.2,152,20005,20005,0,0
1213,703.2167,152,20005,20005,0,0
1214,703.2333,152,20005,20005,0,0
1215,703.25,152,20005,20005,0,0
1216,703.2667,152,20005,20005,0,0
1217,703.2833,152,20005,20005,0,0
1218,703.3,152,20005,20005,0,0
1219,703.3167,152,20005,20005,0,0
1220,703.3333,152,20005,20005,0,0
1221,703.35,152,20005,20005,0,0
1222,703.3667,152,20005,20005,0,0
1223,703.3833,152,20005,20005,0,0
1224,703.4,152,20005,20005,0,0
1225,703.4167,152,20005,20005,0,0
1226,703.4333,152,20005,20005,0,0
1227,703.45,152,20005,20005,0,0
1228,703.4667,152,20005,20005,0,0
1229,703.4833,152,20005,20005,0,0
1230,703.5,152,20005,20005,0,0
1231,703.5167,152,20005,20005,0,0
1232,703.5333,152,20005,20005,0,0
1233,703.55,152,20005,20005,0,0
1234,703.5667,152,20005,20005,0,0
1235,703.5833,152,20005,20005,0,0
1236,703.6,152,20005,20005,0,0
1237,703.6167,152,20005,20005,0,0
1238,703.6333,152,20005,20005,0,0
1239,703.65,152,20005,20005,0,0
1240,703.6667,152,20005,20005,0,0
1241,703.6833,152,20005,20005,0,0
1242,703.7,152,20005,20005,0,0
1243,703.7167,152,20005,20005,0,0
1244,703.7333,152,20005,20005,0,0
1245,703.75,152,20005,20005,0,0
1246,703.7667,152,20005,20005,0,0
1247,703.7833,152,20005,20005,0,0
1248,703.8,152,20005,20005,0,0
1249,703.8167,152,20005,20005,0,0
1250,703.8333,152,20005,20005,0,0
1251,703.85,152,20005,20005,0,0
1252,703.8667,152,20005,20005,0,0
1253,703.8833,152,20005,20005,0,0
1254,703.9,152,20005,20005,0,0
1255,703.9167,152,20005,20005,0,0
1256,703.9333,152,20005,20005,0,0
1257,703.95,152,20005,20005,0,0
1258,703.9667,152,20005,20005,0,0
1259,703.9833,152,20005,20005,0,0
1260,704.0,152,20005,20005,0,0
1261,704.0167,152,20005,20005,0,0
1262,704.0333,152,20005,20005,0,0
1263,704.05,152,20005,20005,0,0
1264,704.0667,152,20005,20005,0,0
1265,704.0833,152,20005,20005,0,0
1266,704.1,152,20005,20005,0,0
1267,704.1167,152,20005,20005,0,0
1268,704.1333,152,20005,20005,0,0
1269,704.15,152,20005,20005,0,0
1270,704.1667,152,20005,20005,0,0
1271,704.1833,152,20005,20005,0,0
1272,704.2,152,20005,20005,0,0
1273,704.2167,152,20005,20005,0,0
1274,704.2333,152,20005,20005,0,0
1275,704.25,152,20005,20005,0,0
1276,704.2667,152,20005,20005,0,0
1277,704.2833,152,20005,20005,0,0
1278,704.3,152,20005,20005,0,0
1279,704.3167,152,20005,20005,0,0
1280,704.3333,152,20005,20005,0,0
1281,704.35,152,20005,20005,0,0
1282,704.3667,152,20005,20005,0,0
1283,704.3833,152,20005,20005,0,0
1284,704.4,152,20005,20005,0,0
1285,704.4167,152,20005,20005,0,0
1286,704.4333,152,20005,20005,0,0
1287,704.45,152,20005,20005,0,0
1288,704.4667,152,20005,20005,0,0
1289,704.4833,152,20005,20005,0,0
1290,704.5,152,20005,20005,0,0
1291,704.5167,152,20005,20005,0,0
1292,704.5333,152,20005,20005,0,0
1293,704.55,152,20005,20005,0,0
1294,704.5667,152,20005,20005,0,0
1295,704.5833,152,20005,20005,0,0
1296,704.6,152,20005,20005,0,0
1297,704.6167,152,20005,20005,0,0
1298,704.6333,152,20005,20005,0,0
1299,704.65,152,20005,20005,0,0
1300,704.6667,152,20005,20005,0,0
1301,704.6833,152,20005,20005,0,0
1302,704.7,152,20005,20005,0,0
1303,704.7167,152,20005,20005,0,0
1304,704.7333,152,20005,20005,0,0
1305,704.75,152,20005,20005,0,0
1306,704.7667,152,20005,20005,0,0
1307,704.7833,152,20005,20005,0,0
1308,704.8,152,20005,20005,0,0
1309,704.8167,152,20005,20005,0,0
1310,704.8333,152,20005,20005,0,0
1311,704.85,152,20005,20005,0,0
1312,704.8667,152,20005,20005,0,0
1313,704.8833,152,20005,20005,0,0
1314,704.9,152,20005,20005,0,0
1315,704.9167,152,20005,20005,0,0
1316,704.9333,152,20005,20005,0,0
