i,pts_s,play_time,gate,L,kills,deaths,max_level,life_healed,total_score,health_potions,mana_potions,dps,shield_block_chance,defaultkickattack,defaultweaponattack,onslaught,werewolf1,werewolf1_skill01_claws,werewolf1_skill02_charge
6331,3165.5,3483,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6332,3166.0,3483,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6333,3166.5,3484,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6334,3167.0,3484,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6335,3167.5,3485,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6336,3168.0,3485,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6337,3168.5,3486,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6338,3169.0,3486,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6339,3169.5,3487,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6340,3170.0,3487,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6341,3170.5,3488,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6342,3171.0,3488,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6343,3171.5,3489,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6344,3172.0,3489,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6345,3172.5,3490,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6346,3173.0,3490,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6347,3173.5,3491,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6348,3174.0,3491,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6349,3174.5,3492,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6350,3175.0,3492,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6351,3175.5,3493,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6352,3176.0,3493,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6353,3176.5,3494,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,,4,94,
6354,3177.0,3494,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,,4,94,
6355,3177.5,3495,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,,4,94,
6356,3178.0,3495,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,,4,94,
6357,3178.5,3496,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,,4,94,
6358,3179.0,3496,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,,4,94,
6359,3179.5,3497,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,,4,94,
6360,3180.0,3497,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,,4,94,
6361,3180.5,3498,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,,4,94,
6362,3181.0,3498,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,
6363,3181.5,3499,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,
6364,3182.0,3499,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,
6365,3182.5,3500,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,
6366,3183.0,3500,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,
6367,3183.5,3501,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,
6368,3184.0,3501,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,
6369,3184.5,3502,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,
6370,3185.0,3502,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6371,3185.5,3503,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6372,3186.0,3503,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6373,3186.5,3504,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6374,3187.0,3504,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6375,3187.5,3505,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6376,3188.0,3505,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6377,3188.5,3506,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6378,3189.0,3506,OK,1390,271,1,,3593.67,0,0,0,0.0,,5,74,54,4,,
6379,3189.5,3507,OK,1390,271,1,,3593.67,0,0,0,0.0,,5,74,54,4,,
6380,3190.0,3507,OK,1390,271,1,,3593.67,0,0,0,0.0,,5,74,54,4,,
6381,3190.5,3508,OK,1390,271,1,,3593.67,0,0,0,0.0,,5,74,54,4,,
6382,3191.0,3508,OK,1390,271,1,,3593.67,0,0,0,0.0,,5,74,54,4,,
6383,3191.5,3509,OK,1390,271,1,,3593.67,0,0,0,0.0,,5,74,54,4,,
6384,3192.0,3509,OK,1390,271,1,,3593.67,0,0,0,0.0,,5,74,54,4,,
6385,3192.5,3510,OK,1390,271,1,,3593.67,0,0,0,0.0,,5,74,54,4,,
6386,3193.0,3510,OK,1390,271,1,,3593.67,0,0,0,0.0,,5,74,54,4,,
6387,3193.5,3511,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6388,3194.0,3511,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6389,3194.5,3512,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6390,3195.0,3512,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6391,3195.5,3513,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6392,3196.0,3513,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6393,3196.5,3514,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6394,3197.0,3514,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6395,3197.5,3515,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,
6396,3198.0,3515,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,,4,94,
6397,3198.5,3516,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,
6398,3199.0,3516,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,
6399,3199.5,3517,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,
6400,3200.0,3517,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6401,3200.5,3518,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,
6402,3201.0,3518,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,
6403,3201.5,3519,OK,1390,271,1,,3593.67,0,0,0,0.0,,5,74,54,4,94,
6404,3202.0,3519,OK,1390,271,1,,3593.67,0,0,0,0.0,,5,74,54,4,94,
6405,3202.5,3520,OK,1390,271,1,,3593.67,0,0,0,0.0,,5,74,54,4,94,
6406,3203.0,3520,OK,1390,271,1,,3593.67,0,0,0,0.0,,5,74,54,4,94,
6407,3203.5,3521,OK,1390,271,1,,3593.67,0,0,0,0.0,,5,74,54,4,94,
6408,3204.0,3521,OK,1390,271,1,,3593.67,0,0,0,0.0,,5,74,54,4,94,
6409,3204.5,3522,OK,1390,271,1,,3593.67,0,0,0,0.0,,5,74,54,4,94,
6410,3205.0,3522,OK,1390,271,1,,3593.67,0,0,0,0.0,,5,74,54,4,94,
6411,3205.5,3523,OK,1390,271,1,,3593.67,0,0,0,0.0,,5,74,54,4,94,
6412,3206.0,3523,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6413,3206.5,3524,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6414,3207.0,3524,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6415,3207.5,3525,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6416,3208.0,3525,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6417,3208.5,3526,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6418,3209.0,3526,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6419,3209.5,3527,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6420,3210.0,3527,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6421,3210.5,3528,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6422,3211.0,3528,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6423,3211.5,3529,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6424,3212.0,3529,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6425,3212.5,3530,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6426,3213.0,3530,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6427,3213.5,3531,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6428,3214.0,3531,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,
6429,3214.5,3532,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,
6430,3215.0,3532,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,
6431,3215.5,3533,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,
6432,3216.0,3533,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,
6433,3216.5,3534,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6434,3217.0,3534,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6435,3217.5,3535,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6436,3218.0,3535,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6437,3218.5,3536,OK,1390,271,1,,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6438,3219.0,3536,OK,1390,271,1,,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6439,3219.5,3537,OK,1390,271,1,,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6440,3220.0,3537,OK,1390,271,1,,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6441,3220.5,3538,OK,1390,271,1,,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6442,3221.0,3538,OK,1390,271,1,,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6443,3221.5,3539,OK,1390,271,1,,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6444,3222.0,3539,OK,1390,271,1,,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6445,3222.5,3540,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6446,3223.0,3540,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6447,3223.5,3541,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6448,3224.0,3541,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6449,3224.5,3542,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6450,3225.0,3542,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6451,3225.5,3543,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6452,3226.0,3543,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6453,3226.5,3544,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,
6454,3227.0,3544,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,
6455,3227.5,3545,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,
6456,3228.0,3545,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,
6457,3228.5,3546,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,
6458,3229.0,3546,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6459,3229.5,3547,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6460,3230.0,3547,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6461,3230.5,3548,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6462,3231.0,3548,OK,1390,271,1,,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6463,3231.5,3549,OK,1390,271,1,,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6464,3232.0,3549,OK,1390,271,1,,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6465,3232.5,3550,OK,1390,271,1,,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6466,3233.0,3550,OK,1390,271,1,,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6467,3233.5,3551,OK,1390,271,1,,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6468,3234.0,3551,OK,1390,271,1,,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6469,3234.5,3552,OK,1390,271,1,,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6470,3235.0,3552,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6471,3235.5,3553,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6472,3236.0,3553,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6473,3236.5,3554,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6474,3237.0,3554,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6475,3237.5,3555,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6476,3238.0,3555,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6477,3238.5,3556,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6478,3239.0,3556,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6479,3239.5,3557,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6480,3240.0,3557,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6481,3240.5,3558,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6482,3241.0,3558,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6483,3241.5,3559,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6484,3242.0,3559,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6485,3242.5,3560,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6486,3243.0,3560,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6487,3243.5,3561,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,,4,94,53
6488,3244.0,3561,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,,4,94,53
6489,3244.5,3562,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,,4,94,53
6490,3245.0,3562,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,,4,94,53
6491,3245.5,3563,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,,4,94,53
6492,3246.0,3563,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,,4,94,53
6493,3246.5,3564,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,,4,94,53
6494,3247.0,3564,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,,4,94,53
6495,3247.5,3565,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6496,3248.0,3565,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6497,3248.5,3566,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6498,3249.0,3566,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6499,3249.5,3567,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6500,3250.0,3567,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6501,3250.5,3568,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6502,3251.0,3568,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6503,3251.5,3569,OK,1390,271,1,,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6504,3252.0,3569,OK,1390,271,1,,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6505,3252.5,3570,OK,1390,271,1,,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6506,3253.0,3570,OK,1390,271,1,,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6507,3253.5,3571,OK,1390,271,1,,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6508,3254.0,3571,OK,1390,271,1,,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6509,3254.5,3572,OK,1390,271,1,,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6510,3255.0,3572,OK,1390,271,1,,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6511,3255.5,3573,OK,1390,271,1,,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6512,3256.0,3573,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,,4,94,53
6513,3256.5,3574,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,,4,94,53
6514,3257.0,3574,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,,4,94,53
6515,3257.5,3575,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,,4,94,53
6516,3258.0,3575,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,,4,94,53
6517,3258.5,3576,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,,4,94,53
6518,3259.0,3576,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,,4,94,53
6519,3259.5,3577,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,,4,94,53
6520,3260.0,3577,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6521,3260.5,3578,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6522,3261.0,3578,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6523,3261.5,3579,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6524,3262.0,3579,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6525,3262.5,3580,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6526,3263.0,3580,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6527,3263.5,3581,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6528,3264.0,3581,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,,53
6529,3264.5,3582,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,,53
6530,3265.0,3582,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,,53
6531,3265.5,3583,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,,53
6532,3266.0,3583,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,,53
6533,3266.5,3584,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,,53
6534,3267.0,3584,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,,53
6535,3267.5,3585,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,,53
6536,3268.0,3585,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6537,3268.5,3586,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,,4,94,53
6538,3269.0,3586,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,,4,94,53
6539,3269.5,3587,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,,4,94,53
6540,3270.0,3587,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,,4,94,53
6541,3270.5,3588,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,,4,94,53
6542,3271.0,3588,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,,4,94,53
6543,3271.5,3589,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,,4,94,53
6544,3272.0,3589,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,,4,94,53
6545,3272.5,3590,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6546,3273.0,3590,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6547,3273.5,3591,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6548,3274.0,3591,OK,1390,271,1,8,3593.67,0,0,0,0.0,,,,54,4,94,
6549,3274.5,3592,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6550,3275.0,3592,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6551,3275.5,3593,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6552,3276.0,3593,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6553,3276.5,3594,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6554,3277.0,3594,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6555,3277.5,3595,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6556,3278.0,3595,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6557,3278.5,3596,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6558,3279.0,3596,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6559,3279.5,3597,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6560,3280.0,3597,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6561,3280.5,3598,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6562,3281.0,3598,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6563,3281.5,3599,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6564,3282.0,3599,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6565,3282.5,3600,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6566,3283.0,3600,OK,1390,271,1,8,3593.67,0,0,0,0.0,,,,54,4,94,53
6567,3283.5,3601,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6568,3284.0,3601,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6569,3284.5,3602,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6570,3285.0,3602,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6571,3285.5,3603,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6572,3286.0,3603,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6573,3286.5,3604,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6574,3287.0,3604,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6575,3287.5,3605,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6576,3288.0,3605,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6577,3288.5,3606,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6578,3289.0,3606,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,,
6579,3289.5,3607,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,
6580,3290.0,3607,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6581,3290.5,3608,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6582,3291.0,3608,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6583,3291.5,3609,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,,53
6584,3292.0,3609,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,,53
6585,3292.5,3610,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,,53
6586,3293.0,,REJECT:total_score,1330,,,,,,,,,,,,,,,
6587,3293.5,3611,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,,53
6588,3294.0,3611,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,,53
6589,3294.5,3612,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6590,3295.0,3612,OK,1390,271,1,8,3593.67,0,0,0,0.0,,,,54,4,94,53
6591,3295.5,3613,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6592,3296.0,3613,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6593,3296.5,3614,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6594,3297.0,3614,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6595,3297.5,3615,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6596,3298.0,3615,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6597,3298.5,3616,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6598,3299.0,3616,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6599,3299.5,3617,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6600,3300.0,3617,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6601,3300.5,3618,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6602,3301.0,3618,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6603,3301.5,3619,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6604,3302.0,3619,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
6605,3302.5,3620,OK,1390,271,1,8,3593.67,0,0,0,0.0,,5,74,54,4,94,53
